0.2764156293502973	0	0.2764153914217733
0.10946270017227988	0	0.1094623864021651
0.04917538279892142	0	0.049175419905250095
0.026212813732801266	0	0.026212941769168552
0.015669849407138337	0	0.015669849359941423
0.010593440888696293	0	0.010593401111081535
0.007438070028726429	0	0.007438022583566628
0.005787116157038641	0	0.005787124881313277
0.004660236630171788	0	0.004660209242972613
0.003954403352197655	0	0.003954391322433137
0.003337350339856604	0	0.00333729842270869
0.002983568179627971	0	0.0029835505457425082
0.002686643979531278	0	0.0026866444983819626
0.0023416881545504364	0	0.002341663352956047
0.0020830882107492066	0	0.002083050586858648
0.001818229442415581	0	0.0018182195885168562
0.001621344177020187	0	0.0016213590191613003
0.0014330485751554989	0	0.001433046195416815
0.0013113177689293432	0	0.0013113252913404816
0.0011717325594658018	0	0.001171766745873673
0.001075932314048303	0	0.0010759403276966728
0.0009949198090001693	0	0.0009949176448562358
0.0008876905307723809	0	0.0008877159902637294
0.0008385258213323282	0	0.0008385317479701511
0.000742161969514047	0	0.0007421886736369739
0.0006853836723486224	0	0.0006853887151795253
0.0006171885766614732	0	0.0006171989460444956
0.0005952957799002893	0	0.0005953030565911781
0.0005494987312058032	0	0.0005494775293231509
0.0005355854473058121	0	0.0005355843019184126
0.0004948954181699088	0	0.000494904528524175
0.000445913082042428	0	0.00044588973896051614
0.0004413593347466632	0	0.00044136406708738044
0.0004316573763831974	0	0.0004316558756902629
0.0003991879492998181	0	0.0003991833663841843
0.00039505904780328185	0	0.00039505539369374953
0.0003629402497898372	0	0.0003629497004467852
0.0003443423983338738	0	0.0003443413532242083
0.0003344507710725834	0	0.00033443860307043414
0.00031551125894857274	0	0.00031552223185965186
0.00031313069863082507	0	0.000313130104351151
0.0002863062440551928	0	0.00028632208098815573
0.00027479768809410277	0	0.0002748145705913918
0.00027594964532601934	0	0.0002759462829225389
0.00026785680529608277	0	0.0002678643594444278
0.0002530189085652567	0	0.0002530118128269371
0.00024813005824184315	0	0.00024812601894874393
